nome, ocorrências, tipo, processo
GOV./MINAS GERAIS,161,INTDO,ADI5774
GOV./MINAS GERAIS,161,INTDO,ADI5781
GOV./MINAS GERAIS,161,INTDO,ADI5788
GOV./MINAS GERAIS,161,INTDO,ADI5856
GOV./MINAS GERAIS,161,INTDO,ADI5951
GOV./MINAS GERAIS,161,INTDO,ADI6171
GOV./MINAS GERAIS,161,INTDO,ADI6301
GOV./MINAS GERAIS,161,INTDO,ADI6535
GOV./MINAS GERAIS,161,INTDO,ADI6606
GOV./MINAS GERAIS,161,INTDO,ADI6609
GOV./MINAS GERAIS,161,INTDO,ADI6668
GOV./MINAS GERAIS,161,INTDO,ADPF0241
GOV./MINAS GERAIS,161,INTDO,ADPF0253
GOV./MINAS GERAIS,161,INTDO,ADPF0348
GOV./MINAS GERAIS,161,INTDO,ADPF0384
GOV./MINAS GERAIS,161,INTDO,ADPF0411
GOV./MINAS GERAIS,161,INTDO,ADPF0414
GOV./MINAS GERAIS,161,INTDO,ADPF0458
GOV./MINAS GERAIS,161,INTDO,ADPF0687
GOV./MINAS GERAIS,161,INTDO,ADPF0713
GOV./MINAS GERAIS,161,INTDO,ADPF0745
GOV./MINAS GERAIS,161,INTDO,ADPF0790
GOV./MINAS GERAIS,161,REQTE,ADI0045
GOV./MINAS GERAIS,161,REQTE,ADI0046
GOV./MINAS GERAIS,161,REQTE,ADI0083
GOV./MINAS GERAIS,161,REQTE,ADI0084
GOV./MINAS GERAIS,161,REQTE,ADI0088
GOV./MINAS GERAIS,161,REQTE,ADI0089
GOV./MINAS GERAIS,161,REQTE,ADI0100
GOV./MINAS GERAIS,161,REQTE,ADI0101
GOV./MINAS GERAIS,161,REQTE,ADI0152
GOV./MINAS GERAIS,161,REQTE,ADI0165
GOV./MINAS GERAIS,161,REQTE,ADI0270
GOV./MINAS GERAIS,161,REQTE,ADI0318
GOV./MINAS GERAIS,161,REQTE,ADI0348
GOV./MINAS GERAIS,161,REQTE,ADI0600
GOV./MINAS GERAIS,161,REQTE,ADI1642
GOV./MINAS GERAIS,161,REQTE,ADI1741
GOV./MINAS GERAIS,161,REQTE,ADI1901
GOV./MINAS GERAIS,161,REQTE,ADI2043
GOV./MINAS GERAIS,161,REQTE,ADI2113
GOV./MINAS GERAIS,161,REQTE,ADI2250
GOV./MINAS GERAIS,161,REQTE,ADI2352
GOV./MINAS GERAIS,161,REQTE,ADI2376
GOV./MINAS GERAIS,161,REQTE,ADI2377
GOV./MINAS GERAIS,161,REQTE,ADI2447
GOV./MINAS GERAIS,161,REQTE,ADI2452
GOV./MINAS GERAIS,161,REQTE,ADI2548
GOV./MINAS GERAIS,161,REQTE,ADI2605
GOV./MINAS GERAIS,161,REQTE,ADI2747
GOV./MINAS GERAIS,161,REQTE,ADI2889
GOV./MINAS GERAIS,161,REQTE,ADI3389
GOV./MINAS GERAIS,161,REQTE,ADI3422
GOV./MINAS GERAIS,161,REQTE,ADI4844
GOV./MINAS GERAIS,161,REQTE,ADI5924
GOV./MINAS GERAIS,161,REQTE,ADPF0523
GOV./PARA,71,INTDO,ADI0627
GOV./PARA,71,INTDO,ADI0961
GOV./PARA,71,INTDO,ADI1120
GOV./PARA,71,INTDO,ADI1247
GOV./PARA,71,INTDO,ADI1586
GOV./PARA,71,INTDO,ADI1795
GOV./PARA,71,INTDO,ADI1942
GOV./PARA,71,INTDO,ADI2508
GOV./PARA,71,INTDO,ADI2864
GOV./PARA,71,INTDO,ADI3246
GOV./PARA,71,INTDO,ADI3259
GOV./PARA,71,INTDO,ADI3433
GOV./PARA,71,INTDO,ADI3462
GOV./PARA,71,INTDO,ADI3689
GOV./PARA,71,INTDO,ADI3779
GOV./PARA,71,INTDO,ADI3901
GOV./PARA,71,INTDO,ADI4031
GOV./PARA,71,INTDO,ADI4059
GOV./PARA,71,INTDO,ADI4158
GOV./PARA,71,INTDO,ADI4236
GOV./PARA,71,INTDO,ADI4345
GOV./PARA,71,INTDO,ADI4473
GOV./PARA,71,INTDO,ADI4653
GOV./PARA,71,INTDO,ADI4656
GOV./PARA,71,INTDO,ADI4736
GOV./PARA,71,INTDO,ADI4786
GOV./PARA,71,INTDO,ADI4788
GOV./PARA,71,INTDO,ADI4880
GOV./PARA,71,INTDO,ADI4909
GOV./PARA,71,INTDO,ADI4967
GOV./PARA,71,INTDO,ADI5154
GOV./PARA,71,INTDO,ADI5254
GOV./PARA,71,INTDO,ADI5358
GOV./PARA,71,INTDO,ADI5374
GOV./PARA,71,INTDO,ADI5614
GOV./PARA,71,INTDO,ADI5673
GOV./PARA,71,INTDO,ADI6158
GOV./PARA,71,INTDO,ADI6440
GOV./PARA,71,INTDO,ADI6445
GOV./PARA,71,INTDO,ADI6479
GOV./PARA,71,INTDO,ADI6652
GOV./PARA,71,INTDO,ADPF0047
GOV./PARA,71,INTDO,ADPF0097
GOV./PARA,71,INTDO,ADPF0590
GOV./PARA,71,INTDO,ADPF0745
GOV./PARA,71,REQTE,ADI1071
GOV./PARA,71,REQTE,ADI1281
GOV./PARA,71,REQTE,ADI1586
GOV./PARA,71,REQTE,ADI1733
GOV./PARA,71,REQTE,ADI3438
GOV./PARA,71,REQTE,ADI3878
GOV./PARA,71,REQTE,ADI4015
GOV./PARA,71,REQTE,ADI4246
GOV./PARA,71,REQTE,ADI4345
GOV./PARA,71,REQTE,ADI4456
GOV./PARA,71,REQTE,ADI4465
GOV./PARA,71,REQTE,ADI4516
GOV./PARA,71,REQTE,ADI5534
GOV./PARA,71,REQTE,ADI5857
GOV./PARA,71,REQTE,ADI5969
GOV./PARA,71,REQTE,ADI6321
GOV./PARA,71,REQTE,ADPF0015
GOV./PARA,71,REQTE,ADPF0033
GOV./PARA,71,REQTE,ADPF0047
GOV./PARA,71,REQTE,ADPF0149
GOV./PARA,71,REQTE,ADPF0523
GOV./PARA,71,REQTE,ADPF0530
GOV./PARA,71,REQTE,ADPF0547
GOV./PARA,71,REQTE,ADPF0555
GOV./PARA,71,REQTE,ADPF0590
GOV./PARA,71,REQTE,ADPF0609
GOV./PARAIBA,104,INTDO,ADI0465
GOV./PARAIBA,104,INTDO,ADI1145
GOV./PARAIBA,104,INTDO,ADI1156
GOV./PARAIBA,104,INTDO,ADI1219
GOV./PARAIBA,104,INTDO,ADI1362
GOV./PARAIBA,104,INTDO,ADI1548
GOV./PARAIBA,104,INTDO,ADI1651
GOV./PARAIBA,104,INTDO,ADI2078
GOV./PARAIBA,104,INTDO,ADI2438
GOV./PARAIBA,104,INTDO,ADI2511
GOV./PARAIBA,104,INTDO,ADI2829
GOV./PARAIBA,104,INTDO,ADI2903
GOV./PARAIBA,104,INTDO,ADI3131
GOV./PARAIBA,104,INTDO,ADI3233
GOV./PARAIBA,104,INTDO,ADI3277
GOV./PARAIBA,104,INTDO,ADI3310
GOV./PARAIBA,104,INTDO,ADI3397
GOV./PARAIBA,104,INTDO,ADI3449
GOV./PARAIBA,104,INTDO,ADI3593
GOV./PARAIBA,104,INTDO,ADI4200
GOV./PARAIBA,104,INTDO,ADI4258
GOV./PARAIBA,104,INTDO,ADI4705
GOV./PARAIBA,104,INTDO,ADI4706
GOV./PARAIBA,104,INTDO,ADI4710
GOV./PARAIBA,104,INTDO,ADI4755
GOV./PARAIBA,104,INTDO,ADI4758
GOV./PARAIBA,104,INTDO,ADI4813
GOV./PARAIBA,104,INTDO,ADI4843
GOV./PARAIBA,104,INTDO,ADI4867
GOV./PARAIBA,104,INTDO,ADI4915
GOV./PARAIBA,104,INTDO,ADI4952
GOV./PARAIBA,104,INTDO,ADI4985
GOV./PARAIBA,104,INTDO,ADI5066
GOV./PARAIBA,104,INTDO,ADI5121
GOV./PARAIBA,104,INTDO,ADI5287
GOV./PARAIBA,104,INTDO,ADI5345
GOV./PARAIBA,104,INTDO,ADI5365
GOV./PARAIBA,104,INTDO,ADI5499
GOV./PARAIBA,104,INTDO,ADI5535
GOV./PARAIBA,104,INTDO,ADI5546
GOV./PARAIBA,104,INTDO,ADI5559
GOV./PARAIBA,104,INTDO,ADI5566
GOV./PARAIBA,104,INTDO,ADI5682
GOV./PARAIBA,104,INTDO,ADI5688
GOV./PARAIBA,104,INTDO,ADI5713
GOV./PARAIBA,104,INTDO,ADI5722
GOV./PARAIBA,104,INTDO,ADI5723
GOV./PARAIBA,104,INTDO,ADI5992
GOV./PARAIBA,104,INTDO,ADI6071
GOV./PARAIBA,104,INTDO,ADI6176
GOV./PARAIBA,104,INTDO,ADI6203
GOV./PARAIBA,104,INTDO,ADI6451
GOV./PARAIBA,104,INTDO,ADI6493
GOV./PARAIBA,104,INTDO,ADI6497
GOV./PARAIBA,104,INTDO,ADI6599
GOV./PARAIBA,104,INTDO,ADI6604
GOV./PARAIBA,104,INTDO,ADPF0067
GOV./PARAIBA,104,INTDO,ADPF0307
GOV./PARAIBA,104,INTDO,ADPF0319
GOV./PARAIBA,104,INTDO,ADPF0330
GOV./PARAIBA,104,INTDO,ADPF0369
GOV./PARAIBA,104,INTDO,ADPF0745
GOV./PARAIBA,104,REQTE,ADI0056
GOV./PARAIBA,104,REQTE,ADI0185
GOV./PARAIBA,104,REQTE,ADI0213
GOV./PARAIBA,104,REQTE,ADI0214
GOV./PARAIBA,104,REQTE,ADI0215
GOV./PARAIBA,104,REQTE,ADI0216
GOV./PARAIBA,104,REQTE,ADI0217
GOV./PARAIBA,104,REQTE,ADI0218
GOV./PARAIBA,104,REQTE,ADI0219
GOV./PARAIBA,104,REQTE,ADI0220
GOV./PARAIBA,104,REQTE,ADI0331
GOV./PARAIBA,104,REQTE,ADI0345
GOV./PARAIBA,104,REQTE,ADI0465
GOV./PARAIBA,104,REQTE,ADI0541
GOV./PARAIBA,104,REQTE,ADI0572
GOV./PARAIBA,104,REQTE,ADI0955
GOV./PARAIBA,104,REQTE,ADI1728
GOV./PARAIBA,104,REQTE,ADI1977
GOV./PARAIBA,104,REQTE,ADI2198
GOV./PARAIBA,104,REQTE,ADI2480
GOV./PARAIBA,104,REQTE,ADI2829
GOV./PARAIBA,104,REQTE,ADI2863
GOV./PARAIBA,104,REQTE,ADI3800
GOV./PARAIBA,104,REQTE,ADI3837
GOV./PARAIBA,104,REQTE,ADI4258
GOV./PARAIBA,104,REQTE,ADI4259
GOV./PARAIBA,104,REQTE,ADI4769
GOV./PARAIBA,104,REQTE,ADI4963
GOV./PARAIBA,104,REQTE,ADI5211
GOV./PARAIBA,104,REQTE,ADPF0067
GOV./PARAIBA,104,REQTE,ADPF0188
GOV./PARAIBA,104,REQTE,ADPF0243
GOV./PARAIBA,104,REQTE,ADPF0263
GOV./PARAIBA,104,REQTE,ADPF0275
GOV./PARAIBA,104,REQTE,ADPF0284
GOV./PARAIBA,104,REQTE,ADPF0369
GOV./PARAIBA,104,REQTE,ADPF0494
GOV./PARAIBA,104,REQTE,ADPF0508
GOV./PARAIBA,104,REQTE,ADPF0523
GOV./PARAIBA,104,REQTE,ADPF0536
GOV./PARAIBA,104,REQTE,ADPF0549
GOV./PARAIBA,104,REQTE,ADPF0625
GOV./PARANA,230,INTDO,ADI0021
GOV./PARANA,230,INTDO,ADI0030
GOV./PARANA,230,INTDO,ADI0075
GOV./PARANA,230,INTDO,ADI0252
GOV./PARANA,230,INTDO,ADI0340
GOV./PARANA,230,INTDO,ADI0384
GOV./PARANA,230,INTDO,ADI0424
GOV./PARANA,230,INTDO,ADI0484
GOV./PARANA,230,INTDO,ADI0632
GOV./PARANA,230,INTDO,ADI0682
GOV./PARANA,230,INTDO,ADI0709
GOV./PARANA,230,INTDO,ADI0782
GOV./PARANA,230,INTDO,ADI0810
GOV./PARANA,230,INTDO,ADI0855
GOV./PARANA,230,INTDO,ADI0893
GOV./PARANA,230,INTDO,ADI0901
GOV./PARANA,230,INTDO,ADI0905
GOV./PARANA,230,INTDO,ADI0906
GOV./PARANA,230,INTDO,ADI0925
GOV./PARANA,230,INTDO,ADI1258
GOV./PARANA,230,INTDO,ADI1373
GOV./PARANA,230,INTDO,ADI1437
GOV./PARANA,230,INTDO,ADI1695
GOV./PARANA,230,INTDO,ADI1864
GOV./PARANA,230,INTDO,ADI1909
GOV./PARANA,230,INTDO,ADI1911
GOV./PARANA,230,INTDO,ADI1956
GOV./PARANA,230,INTDO,ADI1958
GOV./PARANA,230,INTDO,ADI1963
GOV./PARANA,230,INTDO,ADI1980
GOV./PARANA,230,INTDO,ADI2040
GOV./PARANA,230,INTDO,ADI2059
GOV./PARANA,230,INTDO,ADI2067
GOV./PARANA,230,INTDO,ADI2097
GOV./PARANA,230,INTDO,ADI2143
GOV./PARANA,230,INTDO,ADI2155
GOV./PARANA,230,INTDO,ADI2158
GOV./PARANA,230,INTDO,ADI2166
GOV./PARANA,230,INTDO,ADI2189
GOV./PARANA,230,INTDO,ADI2319
GOV./PARANA,230,INTDO,ADI2355
GOV./PARANA,230,INTDO,ADI2427
GOV./PARANA,230,INTDO,ADI2493
GOV./PARANA,230,INTDO,ADI2548
GOV./PARANA,230,INTDO,ADI2552
GOV./PARANA,230,INTDO,ADI2647
GOV./PARANA,230,INTDO,ADI2694
GOV./PARANA,230,INTDO,ADI2697
GOV./PARANA,230,INTDO,ADI2702
GOV./PARANA,230,INTDO,ADI2832
GOV./PARANA,230,INTDO,ADI2844
GOV./PARANA,230,INTDO,ADI2904
GOV./PARANA,230,INTDO,ADI2926
GOV./PARANA,230,INTDO,ADI2944
GOV./PARANA,230,INTDO,ADI2963
GOV./PARANA,230,INTDO,ADI3035
GOV./PARANA,230,INTDO,ADI3054
GOV./PARANA,230,INTDO,ADI3075
GOV./PARANA,230,INTDO,ADI3210
GOV./PARANA,230,INTDO,ADI3264
GOV./PARANA,230,INTDO,ADI3422
GOV./PARANA,230,INTDO,ADI3476
GOV./PARANA,230,INTDO,ADI3485
GOV./PARANA,230,INTDO,ADI3517
GOV./PARANA,230,INTDO,ADI3521
GOV./PARANA,230,INTDO,ADI3554
GOV./PARANA,230,INTDO,ADI3612
GOV./PARANA,230,INTDO,ADI3614
GOV./PARANA,230,INTDO,ADI3645
GOV./PARANA,230,INTDO,ADI3690
GOV./PARANA,230,INTDO,ADI3717
GOV./PARANA,230,INTDO,ADI3748
GOV./PARANA,230,INTDO,ADI3749
GOV./PARANA,230,INTDO,ADI3757
GOV./PARANA,230,INTDO,ADI3769
GOV./PARANA,230,INTDO,ADI3770
GOV./PARANA,230,INTDO,ADI3815
GOV./PARANA,230,INTDO,ADI3885
GOV./PARANA,230,INTDO,ADI3936
GOV./PARANA,230,INTDO,ADI3968
GOV./PARANA,230,INTDO,ADI4016
GOV./PARANA,230,INTDO,ADI4221
GOV./PARANA,230,INTDO,ADI4243
GOV./PARANA,230,INTDO,ADI4248
GOV./PARANA,230,INTDO,ADI4317
GOV./PARANA,230,INTDO,ADI4351
GOV./PARANA,230,INTDO,ADI4353
GOV./PARANA,230,INTDO,ADI4402
GOV./PARANA,230,INTDO,ADI4432
GOV./PARANA,230,INTDO,ADI4481
GOV./PARANA,230,INTDO,ADI4493
GOV./PARANA,230,INTDO,ADI4545
GOV./PARANA,230,INTDO,ADI4570
GOV./PARANA,230,INTDO,ADI4614
GOV./PARANA,230,INTDO,ADI4658
GOV./PARANA,230,INTDO,ADI4761
GOV./PARANA,230,INTDO,ADI4796
GOV./PARANA,230,INTDO,ADI4814
GOV./PARANA,230,INTDO,ADI4817
GOV./PARANA,230,INTDO,ADI4840
GOV./PARANA,230,INTDO,ADI4924
GOV./PARANA,230,INTDO,ADI5033
GOV./PARANA,230,INTDO,ADI5054
GOV./PARANA,230,INTDO,ADI5099
GOV./PARANA,230,INTDO,ADI5133
GOV./PARANA,230,INTDO,ADI5185
GOV./PARANA,230,INTDO,ADI5187
GOV./PARANA,230,INTDO,ADI5217
GOV./PARANA,230,INTDO,ADI5218
GOV./PARANA,230,INTDO,ADI5279
GOV./PARANA,230,INTDO,ADI5282
GOV./PARANA,230,INTDO,ADI5288
GOV./PARANA,230,INTDO,ADI5320
GOV./PARANA,230,INTDO,ADI5327
GOV./PARANA,230,INTDO,ADI5330
GOV./PARANA,230,INTDO,ADI5350
GOV./PARANA,230,INTDO,ADI5381
GOV./PARANA,230,INTDO,ADI5390
GOV./PARANA,230,INTDO,ADI5400
GOV./PARANA,230,INTDO,ADI5425
GOV./PARANA,230,INTDO,ADI5426
GOV./PARANA,230,INTDO,ADI5510
GOV./PARANA,230,INTDO,ADI5572
GOV./PARANA,230,INTDO,ADI5589
GOV./PARANA,230,INTDO,ADI5641
GOV./PARANA,230,INTDO,ADI5725
GOV./PARANA,230,INTDO,ADI5746
GOV./PARANA,230,INTDO,ADI5836
GOV./PARANA,230,INTDO,ADI5960
GOV./PARANA,230,INTDO,ADI5961
GOV./PARANA,230,INTDO,ADI6150
GOV./PARANA,230,INTDO,ADI6177
GOV./PARANA,230,INTDO,ADI6189
GOV./PARANA,230,INTDO,ADI6195
GOV./PARANA,230,INTDO,ADI6280
GOV./PARANA,230,INTDO,ADI6406
GOV./PARANA,230,INTDO,ADI6539
GOV./PARANA,230,INTDO,ADI6601
GOV./PARANA,230,INTDO,ADPF0281
GOV./PARANA,230,INTDO,ADPF0665
GOV./PARANA,230,INTDO,ADPF0687
GOV./PARANA,230,INTDO,ADPF0713
GOV./PARANA,230,REQTE,ADI0113
GOV./PARANA,230,REQTE,ADI0114
GOV./PARANA,230,REQTE,ADI0115
GOV./PARANA,230,REQTE,ADI0116
GOV./PARANA,230,REQTE,ADI0117
GOV./PARANA,230,REQTE,ADI0118
GOV./PARANA,230,REQTE,ADI0175
GOV./PARANA,230,REQTE,ADI0225
GOV./PARANA,230,REQTE,ADI0341
GOV./PARANA,230,REQTE,ADI0342
GOV./PARANA,230,REQTE,ADI0454
GOV./PARANA,230,REQTE,ADI0483
GOV./PARANA,230,REQTE,ADI0484
GOV./PARANA,230,REQTE,ADI0522
GOV./PARANA,230,REQTE,ADI0523
GOV./PARANA,230,REQTE,ADI0584
GOV./PARANA,230,REQTE,ADI0606
GOV./PARANA,230,REQTE,ADI0682
GOV./PARANA,230,REQTE,ADI0704
GOV./PARANA,230,REQTE,ADI0709
GOV./PARANA,230,REQTE,ADI0833
GOV./PARANA,230,REQTE,ADI0902
GOV./PARANA,230,REQTE,ADI0919
GOV./PARANA,230,REQTE,ADI0926
GOV./PARANA,230,REQTE,ADI0981
GOV./PARANA,230,REQTE,ADI1190
GOV./PARANA,230,REQTE,ADI1695
GOV./PARANA,230,REQTE,ADI1744
GOV./PARANA,230,REQTE,ADI2042
GOV./PARANA,230,REQTE,ADI2309
GOV./PARANA,230,REQTE,ADI2429
GOV./PARANA,230,REQTE,ADI2430
GOV./PARANA,230,REQTE,ADI2431
GOV./PARANA,230,REQTE,ADI2453
GOV./PARANA,230,REQTE,ADI2477
GOV./PARANA,230,REQTE,ADI2483
GOV./PARANA,230,REQTE,ADI2529
GOV./PARANA,230,REQTE,ADI2616
GOV./PARANA,230,REQTE,ADI2639
GOV./PARANA,230,REQTE,ADI2644
GOV./PARANA,230,REQTE,ADI2688
GOV./PARANA,230,REQTE,ADI2722
GOV./PARANA,230,REQTE,ADI2790
GOV./PARANA,230,REQTE,ADI2791
GOV./PARANA,230,REQTE,ADI2844
GOV./PARANA,230,REQTE,ADI2904
GOV./PARANA,230,REQTE,ADI2944
GOV./PARANA,230,REQTE,ADI2945
GOV./PARANA,230,REQTE,ADI2953
GOV./PARANA,230,REQTE,ADI3220
GOV./PARANA,230,REQTE,ADI3273
GOV./PARANA,230,REQTE,ADI3410
GOV./PARANA,230,REQTE,ADI3421
GOV./PARANA,230,REQTE,ADI3521
GOV./PARANA,230,REQTE,ADI3530
GOV./PARANA,230,REQTE,ADI3547
GOV./PARANA,230,REQTE,ADI3564
GOV./PARANA,230,REQTE,ADI3588
GOV./PARANA,230,REQTE,ADI3607
GOV./PARANA,230,REQTE,ADI3664
GOV./PARANA,230,REQTE,ADI3739
GOV./PARANA,230,REQTE,ADI3767
GOV./PARANA,230,REQTE,ADI3789
GOV./PARANA,230,REQTE,ADI3790
GOV./PARANA,230,REQTE,ADI3794
GOV./PARANA,230,REQTE,ADI3796
GOV./PARANA,230,REQTE,ADI3803
GOV./PARANA,230,REQTE,ADI3837
GOV./PARANA,230,REQTE,ADI3912
GOV./PARANA,230,REQTE,ADI3938
GOV./PARANA,230,REQTE,ADI3939
GOV./PARANA,230,REQTE,ADI3947
GOV./PARANA,230,REQTE,ADI3984
GOV./PARANA,230,REQTE,ADI4152
GOV./PARANA,230,REQTE,ADI4167
GOV./PARANA,230,REQTE,ADI4257
GOV./PARANA,230,REQTE,ADI4287
GOV./PARANA,230,REQTE,ADI4402
GOV./PARANA,230,REQTE,ADI4446
GOV./PARANA,230,REQTE,ADI4457
GOV./PARANA,230,REQTE,ADI4558
GOV./PARANA,230,REQTE,ADI4748
GOV./PARANA,230,REQTE,ADI4767
GOV./PARANA,230,REQTE,ADI4872
GOV./PARANA,230,REQTE,ADI5986
GOV./PARANA,230,REQTE,ADPF0137
GOV./PARANA,230,REQTE,ADPF0427
GOV./PARANA,230,REQTE,ADPF0523
GOV./PERNAMBUCO,116,INTDO,ADI0080
GOV./PERNAMBUCO,116,INTDO,ADI0570
GOV./PERNAMBUCO,116,INTDO,ADI0622
GOV./PERNAMBUCO,116,INTDO,ADI0701
GOV./PERNAMBUCO,116,INTDO,ADI0936
GOV./PERNAMBUCO,116,INTDO,ADI0965
GOV./PERNAMBUCO,116,INTDO,ADI1007
GOV./PERNAMBUCO,116,INTDO,ADI1097
GOV./PERNAMBUCO,116,INTDO,ADI1198
GOV./PERNAMBUCO,116,INTDO,ADI1225
GOV./PERNAMBUCO,116,INTDO,ADI1270
GOV./PERNAMBUCO,116,INTDO,ADI1273
GOV./PERNAMBUCO,116,INTDO,ADI1279
GOV./PERNAMBUCO,116,INTDO,ADI1296
GOV./PERNAMBUCO,116,INTDO,ADI1425
GOV./PERNAMBUCO,116,INTDO,ADI1427
GOV./PERNAMBUCO,116,INTDO,ADI1456
GOV./PERNAMBUCO,116,INTDO,ADI1476
GOV./PERNAMBUCO,116,INTDO,ADI1551
GOV./PERNAMBUCO,116,INTDO,ADI1556
GOV./PERNAMBUCO,116,INTDO,ADI1565
GOV./PERNAMBUCO,116,INTDO,ADI1593
GOV./PERNAMBUCO,116,INTDO,ADI1646
GOV./PERNAMBUCO,116,INTDO,ADI1791
GOV./PERNAMBUCO,116,INTDO,ADI1829
GOV./PERNAMBUCO,116,INTDO,ADI1833
GOV./PERNAMBUCO,116,INTDO,ADI1926
GOV./PERNAMBUCO,116,INTDO,ADI1928
GOV./PERNAMBUCO,116,INTDO,ADI1986
GOV./PERNAMBUCO,116,INTDO,ADI2203
GOV./PERNAMBUCO,116,INTDO,ADI2215
GOV./PERNAMBUCO,116,INTDO,ADI2375
GOV./PERNAMBUCO,116,INTDO,ADI2460
GOV./PERNAMBUCO,116,INTDO,ADI2490
GOV./PERNAMBUCO,116,INTDO,ADI2521
GOV./PERNAMBUCO,116,INTDO,ADI2657
GOV./PERNAMBUCO,116,INTDO,ADI2675
GOV./PERNAMBUCO,116,INTDO,ADI2699
GOV./PERNAMBUCO,116,INTDO,ADI2835
GOV./PERNAMBUCO,116,INTDO,ADI2893
GOV./PERNAMBUCO,116,INTDO,ADI2995
GOV./PERNAMBUCO,116,INTDO,ADI3007
GOV./PERNAMBUCO,116,INTDO,ADI3207
GOV./PERNAMBUCO,116,INTDO,ADI3238
GOV./PERNAMBUCO,116,INTDO,ADI3337
GOV./PERNAMBUCO,116,INTDO,ADI3356
GOV./PERNAMBUCO,116,INTDO,ADI3569
GOV./PERNAMBUCO,116,INTDO,ADI3675
GOV./PERNAMBUCO,116,INTDO,ADI3688
GOV./PERNAMBUCO,116,INTDO,ADI3733
GOV./PERNAMBUCO,116,INTDO,ADI3846
GOV./PERNAMBUCO,116,INTDO,ADI3911
GOV./PERNAMBUCO,116,INTDO,ADI4129
GOV./PERNAMBUCO,116,INTDO,ADI4183
GOV./PERNAMBUCO,116,INTDO,ADI4314
GOV./PERNAMBUCO,116,INTDO,ADI4498
GOV./PERNAMBUCO,116,INTDO,ADI4536
GOV./PERNAMBUCO,116,INTDO,ADI4669
GOV./PERNAMBUCO,116,INTDO,ADI4701
GOV./PERNAMBUCO,116,INTDO,ADI4745
GOV./PERNAMBUCO,116,INTDO,ADI4957
GOV./PERNAMBUCO,116,INTDO,ADI4968
GOV./PERNAMBUCO,116,INTDO,ADI5019
GOV./PERNAMBUCO,116,INTDO,ADI5056
GOV./PERNAMBUCO,116,INTDO,ADI5085
GOV./PERNAMBUCO,116,INTDO,ADI5101
GOV./PERNAMBUCO,116,INTDO,ADI5152
GOV./PERNAMBUCO,116,INTDO,ADI5158
GOV./PERNAMBUCO,116,INTDO,ADI5182
GOV./PERNAMBUCO,116,INTDO,ADI5223
GOV./PERNAMBUCO,116,INTDO,ADI5244
GOV./PERNAMBUCO,116,INTDO,ADI5276
GOV./PERNAMBUCO,116,INTDO,ADI5406
GOV./PERNAMBUCO,116,INTDO,ADI5570
GOV./PERNAMBUCO,116,INTDO,ADI5831
GOV./PERNAMBUCO,116,INTDO,ADI5921
GOV./PERNAMBUCO,116,INTDO,ADI5990
GOV./PERNAMBUCO,116,INTDO,ADI6086
GOV./PERNAMBUCO,116,INTDO,ADI6106
GOV./PERNAMBUCO,116,INTDO,ADI6123
GOV./PERNAMBUCO,116,INTDO,ADI6163
GOV./PERNAMBUCO,116,INTDO,ADI6199
GOV./PERNAMBUCO,116,INTDO,ADI6207
GOV./PERNAMBUCO,116,INTDO,ADI6214
GOV./PERNAMBUCO,116,INTDO,ADI6220
GOV./PERNAMBUCO,116,INTDO,ADI6237
GOV./PERNAMBUCO,116,INTDO,ADI6272
GOV./PERNAMBUCO,116,INTDO,ADI6333
GOV./PERNAMBUCO,116,INTDO,ADI6355
GOV./PERNAMBUCO,116,INTDO,ADI6412
GOV./PERNAMBUCO,116,INTDO,ADI6464
GOV./PERNAMBUCO,116,INTDO,ADI6660
GOV./PERNAMBUCO,116,INTDO,ADPF0443
GOV./PERNAMBUCO,116,INTDO,ADPF0665
GOV./PERNAMBUCO,116,INTDO,ADPF0687
GOV./PERNAMBUCO,116,INTDO,ADPF0734
GOV./PERNAMBUCO,116,INTDO,ADPF0750
GOV./PERNAMBUCO,116,REQTE,ADI0199
GOV./PERNAMBUCO,116,REQTE,ADI1198
GOV./PERNAMBUCO,116,REQTE,ADI1270
GOV./PERNAMBUCO,116,REQTE,ADI1273
GOV./PERNAMBUCO,116,REQTE,ADI1274
GOV./PERNAMBUCO,116,REQTE,ADI1279
GOV./PERNAMBUCO,116,REQTE,ADI1476
GOV./PERNAMBUCO,116,REQTE,ADI1551
GOV./PERNAMBUCO,116,REQTE,ADI1758
GOV./PERNAMBUCO,116,REQTE,ADI1814
GOV./PERNAMBUCO,116,REQTE,ADI2108
GOV./PERNAMBUCO,116,REQTE,ADI2675
GOV./PERNAMBUCO,116,REQTE,ADI3162
GOV./PERNAMBUCO,116,REQTE,ADI3820
GOV./PERNAMBUCO,116,REQTE,ADI6556
GOV./PERNAMBUCO,116,REQTE,ADPF0036
GOV./PERNAMBUCO,116,REQTE,ADPF0079
GOV./PERNAMBUCO,116,REQTE,ADPF0188
GOV./PERNAMBUCO,116,REQTE,ADPF0523
GOV./PIAUI,89,INTDO,ADI0514
GOV./PIAUI,89,INTDO,ADI0610
GOV./PIAUI,89,INTDO,ADI0624
GOV./PIAUI,89,INTDO,ADI0735
GOV./PIAUI,89,INTDO,ADI0764
GOV./PIAUI,89,INTDO,ADI0781
GOV./PIAUI,89,INTDO,ADI0982
GOV./PIAUI,89,INTDO,ADI1191
GOV./PIAUI,89,INTDO,ADI1323
GOV./PIAUI,89,INTDO,ADI1331
